,Ticker,Company Name,Industry,kpi_name,kpi_category,kpi_unit,kpi output type,kpi_description,kpi_tags,kpi source,kpi calc type,kpi formula,var_b_type,var_a_name,var_b_type,var_b_name
1205,BBY,"BEST BUY CO., INC.",Specialty Stores and Retailers,Segment Revenue - International Revenue,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  international,  revenue, bby, best buy co., specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
1206,BOOT,"Boot Barn Holdings, Inc.",Specialty Stores and Retailers,Net Sales by Major Merchandise Categories - Apparel,Net Sales by Major Merchandise Categories,%,%,Percentage of Net Sales,"net_sales,  apparel, boot, boot barn holdings, specialty stores and retailers",EventVester,,(A-B)/A,A,Net Sales,B, Sales previous period
1207,BOOT,"Boot Barn Holdings, Inc.",Specialty Stores and Retailers,Net Sales by Major Merchandise Categories - Footwear,Net Sales by Major Merchandise Categories,%,%,Percentage of Net Sales,"net_sales,  footwear, boot, boot barn holdings, specialty stores and retailers",EventVester,,(A-B)/A,A,Net Sales,B, Sales previous period
1208,BOOT,"Boot Barn Holdings, Inc.",Specialty Stores and Retailers,"Net Sales by Major Merchandise Categories - Hats, accessories and other",Net Sales by Major Merchandise Categories,%,%,Percentage of Net Sales,"net_sales,  hats,  accessories,  other, boot, boot barn holdings, specialty stores and retailers",EventVester,,(A-B)/A,A,Net Sales,B, Sales previous period
1209,BOOT,"Boot Barn Holdings, Inc.",Specialty Stores and Retailers,Segment Net Sales - E-commerce,Segment Net Sales,%,%,Percentage of Segment Net Sales,"segment,  net_sales,  e_commerce, boot, boot barn holdings, specialty stores and retailers",EventVester,,(A-B)/A,A,Segment Net Sales,B, Sales previous period
1210,BOOT,"Boot Barn Holdings, Inc.",Specialty Stores and Retailers,Segment Net Sales - E-commerce Revenue,Segment Net Sales,$,$,Currency value of Segment Net Sales Revenue,"segment,  net_sales,  e_commerce,  revenue, boot, boot barn holdings, specialty stores and retailers",EventVester,,A-B,A,Segment Net Sales Revenue,B, Previous Period Sales
1211,BOOT,"Boot Barn Holdings, Inc.",Specialty Stores and Retailers,Segment Net Sales - Retail Stores Revenue,Segment Net Sales,$,$,Currency value of Segment Net Store Sales Revenue,"segment,  net_sales,  retail,  stores,  revenue, boot, boot barn holdings, specialty stores and retailers",EventVester,,A-B,A,Segment Net Stores Sales Revenue,B, Stores
1212,BOOT,"Boot Barn Holdings, Inc.",Specialty Stores and Retailers,Segment Net Sales - Stores,Segment Net Sales,%,%,Percentage of Segment Net Store Sales,"segment,  net_sales,  stores, boot, boot barn holdings, specialty stores and retailers",EventVester,,(A-B)/A,A,Segment Net Stores Sales,B, Sales previous period
1213,BOOT,"Boot Barn Holdings, Inc.",Specialty Stores and Retailers,Stores - new stores,Stores,stores,#,Number of New Store,"stores,  new_store, boot, boot barn holdings, specialty stores and retailers",EventVester,,"COUNT(A1, A2,…,An)",Ai,New Stores,n,Number of Stores
1214,BOOT,"Boot Barn Holdings, Inc.",Specialty Stores and Retailers,Stores - store closed,Stores,stores,#,Number of Store Closed,"stores,  stores,  closed, boot, boot barn holdings, specialty stores and retailers",EventVester,,"COUNT(A1, A2,…,An)",Ai,Stores Closed,n,Number of Stores
1215,CONN,Conn's Inc,Specialty Stores and Retailers,Segment Revenue - Finance charges and other,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  finance_charges,  other, conn, conn's , specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
1216,CONN,Conn's Inc,Specialty Stores and Retailers,Segment Revenue - Other Revenue,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  other,  revenue, conn, conn's , specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
1217,CONN,Conn's Inc,Specialty Stores and Retailers,Segment Revenue - Product sales,Segment Revenue,$,$,Currency value of Segment Sales Revenue,"segment,  revenue,  product_sales, conn, conn's , specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Sales Revenue,n,Number of Segments
1218,CONN,Conn's Inc,Specialty Stores and Retailers,Segment Revenue - Repair service agreement commissions,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  repair_service_agreement_commissions, conn, conn's , specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
1219,CONN,Conn's Inc,Specialty Stores and Retailers,Segment Revenue - Service revenues,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  service,  revenues, conn, conn's , specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
1220,CONN,Conn's Inc,Specialty Stores and Retailers,Sub-Segment Revenue - Consumer electronics - Product sales,Sub-Segment Revenue,$,$,Currency value of Segment Sum of Sales Revenue,"sub_segment,  revenue,  consumer_electronics,  _product_sales, conn, conn's , specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Sum of Sales Revenue,n,Number of Segments
1221,CONN,Conn's Inc,Specialty Stores and Retailers,Sub-Segment Revenue - Furniture and mattress - Product sales,Sub-Segment Revenue,$,$,Currency value of Segment Sales Revenue,"sub_segment,  revenue,  furniture,  mattress,  _product_sales, conn, conn's , specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Sales Revenue,n,Number of Segments
1222,CONN,Conn's Inc,Specialty Stores and Retailers,Sub-Segment Revenue - Home appliance - Product sales,Sub-Segment Revenue,$,$,Currency value of Segment Sales Revenue,"sub_segment,  revenue,  home_appliance,  _product_sales, conn, conn's , specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Sales Revenue,n,Number of Segments
1223,CONN,Conn's Inc,Specialty Stores and Retailers,Sub-Segment Revenue - Home office - Product sales,Sub-Segment Revenue,$,$,Currency value of Segment Sales Revenue,"sub_segment,  revenue,  home_office,  _product_sales, conn, conn's , specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Sales Revenue,n,Number of Segments
1224,CONN,Conn's Inc,Specialty Stores and Retailers,Sub-Segment Revenue - Other - Product sales,Sub-Segment Revenue,$,$,Currency value of Segment Sales Revenue,"sub_segment,  revenue,  other,  _product_sales, conn, conn's , specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Sales Revenue,n,Number of Segments
1225,DBI,Designer Brands Inc,Specialty Stores and Retailers,Revenue by Type - External Customer Sales,Revenue by Type,$,$,Currency value of Customers Sales Revenue,"revenue,  external_customer_sales, dbi, designer brands , specialty stores and retailers",EventVester,,A,A,Customers Sales Revenue,, 
1226,DBI,Designer Brands Inc,Specialty Stores and Retailers,Revenue by Type - Intersegment Sales,Revenue by Type,$,$,Currency value of Segment Sales Revenue,"revenue,  intersegment_sales, dbi, designer brands , specialty stores and retailers",EventVester,,A,A,Segment Sales Revenue,, 
1227,DBI,Designer Brands Inc,Specialty Stores and Retailers,Segment Revenue - Brand Portfolio,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  br,  _portfolio, dbi, designer brands , specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
1228,DBI,Designer Brands Inc,Specialty Stores and Retailers,Segment Revenue - Canada Retail,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  canada_retail, dbi, designer brands , specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
1229,DBI,Designer Brands Inc,Specialty Stores and Retailers,Segment Revenue - Elimination of intersegment net Revenue,Segment Revenue,$,$,Currency value of Segment Net Revenue,"segment,  revenue,  elimination_intersegment_net,  revenue, dbi, designer brands , specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Net Revenue,n,Number of Segments
1230,DBI,Designer Brands Inc,Specialty Stores and Retailers,Segment Revenue - Other Revenue,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  other,  revenue, dbi, designer brands , specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
1231,DBI,Designer Brands Inc,Specialty Stores and Retailers,Segment Revenue - U.S. Retail Revenue,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  us_retail,  revenue, dbi, designer brands , specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
1232,DBI,Designer Brands Inc,Specialty Stores and Retailers,Stores - Total number of stores,Stores,stores,#,Number of Total Store,"stores,  total_,  stores, dbi, designer brands , specialty stores and retailers",EventVester,,"COUNT(A1, A2,…,An)",Ai,Total Stores,n,Number of Stores
1233,DG,DOLLAR GENERAL CORPORATION,Specialty Stores and Retailers,Segment Net Sales - Apparel Sales,Segment Net Sales,$,$,Currency value of Segment Net Sales,"segment,  net_sales,  apparel_sales, dg, dollar general corporation, specialty stores and retailers",EventVester,,A-B,A,Segment Net Sales,B, Previous Period Sales
1234,DG,DOLLAR GENERAL CORPORATION,Specialty Stores and Retailers,Segment Net Sales - Consumables Sales,Segment Net Sales,$,$,Currency value of Segment Sum of Net Sales,"segment,  net_sales,  consumables_sales, dg, dollar general corporation, specialty stores and retailers",EventVester,,A-B,A,Segment Sum of Net Sales,B, Previous Period Sales
1235,DG,DOLLAR GENERAL CORPORATION,Specialty Stores and Retailers,Segment Net Sales - Home products Sales,Segment Net Sales,$,$,Currency value of Segment Net Sales,"segment,  net_sales,  home_products_sales, dg, dollar general corporation, specialty stores and retailers",EventVester,,A-B,A,Segment Net Sales,B, Previous Period Sales
1236,DG,DOLLAR GENERAL CORPORATION,Specialty Stores and Retailers,Segment Net Sales - Seasonal Sales,Segment Net Sales,$,$,Currency value of Segment Net Sales,"segment,  net_sales,  seasonal_sales, dg, dollar general corporation, specialty stores and retailers",EventVester,,A-B,A,Segment Net Sales,B, Previous Period Sales
1237,DG,DOLLAR GENERAL CORPORATION,Specialty Stores and Retailers,Store count - Ending Store count,Store count,stores,$,Currency value of Store Count,"store,  count,  ending,  store,  count, dg, dollar general corporation, specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Stores Count,n,Number of Stores
1238,DG,DOLLAR GENERAL CORPORATION,Specialty Stores and Retailers,Store count - New store openings,Store count,stores,$,Currency value of New Store Count Openings,"store,  count,  new_store,  openings, dg, dollar general corporation, specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,New Stores Count Openings,n,Number of Stores
1239,DG,DOLLAR GENERAL CORPORATION,Specialty Stores and Retailers,Store count - Total selling square footage,Store count,stores,$,Currency value of Total Store Count Selling,"store,  count,  total_selling,  square_footage, dg, dollar general corporation, specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Total Stores Count Selling,n,Number of Stores
1240,DKS,"DICK'S SPORTING GOODS, INC.",Specialty Stores and Retailers,Net Sales - E- Commerce Sales,Net Sales,% decrease,%,Percentage of Net Sales,"net_sales,  e,  commerce_sales, dks, dick's sporting goods, specialty stores and retailers",EventVester,,(A-B)/A,A,Net Sales,B, Sales previous period
1241,DKS,"DICK'S SPORTING GOODS, INC.",Specialty Stores and Retailers,Net Sales - E- Commerce Sales,Net Sales,% increase,%,Percentage of Net Sales,"net_sales,  e,  commerce_sales, dks, dick's sporting goods, specialty stores and retailers",EventVester,,(A-B)/A,A,Net Sales,B, Sales previous period
1242,DKS,"DICK'S SPORTING GOODS, INC.",Specialty Stores and Retailers,Net Sales - Same Store Sales,Net Sales,% increase,%,Percentage of Net Store Sales,"net_sales,  same_,  storesales, dks, dick's sporting goods, specialty stores and retailers",EventVester,,(A-B)/A,A,Net Stores Sales,B, Sales previous period
1243,DKS,"DICK'S SPORTING GOODS, INC.",Specialty Stores and Retailers,Relocated stores - DICK'S Sporting Goods,Relocated stores,stores,#,Number of Store,"relocated,  stores,  dicks_sporting_goods, dks, dick's sporting goods, specialty stores and retailers",EventVester,,"COUNT(A1, A2,…,An)",Ai,Stores,n,Number of Stores
1244,DKS,"DICK'S SPORTING GOODS, INC.",Specialty Stores and Retailers,Relocated stores - Specialty Concept Stores,Relocated stores,stores,#,Number of Store,"relocated,  stores,  specialty_concept,  stores, dks, dick's sporting goods, specialty stores and retailers",EventVester,,"COUNT(A1, A2,…,An)",Ai,Stores,n,Number of Stores
1245,DKS,"DICK'S SPORTING GOODS, INC.",Specialty Stores and Retailers,Revenue by Net Sales - Sales,Revenue by Net Sales,$,$,Currency value of Net Sales Revenue,"revenue_by,  net_sales,  sales, dks, dick's sporting goods, specialty stores and retailers",EventVester,,A-B,A,Net Sales Revenue,B, Sales Revenue previous period
1246,DKS,"DICK'S SPORTING GOODS, INC.",Specialty Stores and Retailers,Square Footage - DICK'S Sporting Goods,Square Footage,,$,Currency value of,"square_footage,  dicks_sporting_goods, dks, dick's sporting goods, specialty stores and retailers",EventVester,,A,A,Square Footage,, 
1247,DKS,"DICK'S SPORTING GOODS, INC.",Specialty Stores and Retailers,Square Footage - Specialty Concept Stores,Square Footage,stores,$,Currency value of Store,"square_footage,  specialty_concept,  stores, dks, dick's sporting goods, specialty stores and retailers",EventVester,,A,A,Square Footage,, 
1248,DKS,"DICK'S SPORTING GOODS, INC.",Specialty Stores and Retailers,Stores - DICK'S Sporting Goods,Stores,stores,$,Currency value of Store,"stores,  dicks_sporting_goods, dks, dick's sporting goods, specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Stores,n,Number of Stores
1249,DKS,"DICK'S SPORTING GOODS, INC.",Specialty Stores and Retailers,Stores - Specialty Concept Stores,Stores,stores,$,Currency value of Store,"stores,  specialty_concept,  stores, dks, dick's sporting goods, specialty stores and retailers",EventVester,,"SUM(A1,A2,…,An)",Ai,Stores,n,Number of Stores
1250,DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Change in Average Ticket - Dollar Tree,Change in Average Ticket,% increase,%,Percentage of Average,"change_,  ticket,  dollar_tree, dltr, dollar tree , specialty stores and retailers",EventVester,,(A-B)/A,A,Average,B, Average Ticket Price previous period
1251,DLTR,DOLLAR TREE INC,Specialty Stores and Retailers,Change in Average Ticket - Family Dollar ,Change in Average Ticket,% increase,%,Percentage of Average,"change_,  ticket,  family_dollar, dltr, dollar tree , specialty stores and retailers",EventVester,,(A-B)/A,A,Average,B, Average Ticket Price previous period
